CMDLINE pytest pandas/tests/ --skip-slow --skip-db
MEM 1064.789062 1580360354.2757
MEM 1065.023438 1580360354.3791
MEM 1065.183594 1580360354.4839
MEM 1065.437500 1580360354.5880
MEM 1065.695312 1580360354.6925
MEM 1065.910156 1580360354.7953
MEM 1066.082031 1580360354.9004
MEM 1066.289062 1580360355.0043
MEM 1066.519531 1580360355.1078
MEM 1066.726562 1580360355.2120
MEM 1066.890625 1580360355.3162
MEM 1067.023438 1580360355.4211
MEM 1067.203125 1580360355.5243
MEM 1067.382812 1580360355.6270
MEM 1067.511719 1580360355.7307
MEM 1067.691406 1580360355.8334
MEM 1067.945312 1580360355.9380
MEM 1068.121094 1580360356.0391
MEM 1068.367188 1580360356.1437
MEM 1068.562500 1580360356.2452
MEM 1068.769531 1580360356.3496
MEM 1068.910156 1580360356.4504
MEM 1069.046875 1580360356.5539
MEM 1069.167969 1580360356.6570
MEM 1069.308594 1580360356.7574
MEM 1069.441406 1580360356.8592
MEM 1069.582031 1580360356.9621
MEM 1069.777344 1580360357.0630
MEM 1069.984375 1580360357.1667
MEM 1070.117188 1580360357.2711
MEM 1070.257812 1580360357.3721
MEM 1070.429688 1580360357.4753
MEM 1070.636719 1580360357.5797
MEM 1071.128906 1580360357.6830
MEM 1071.304688 1580360357.7872
MEM 1071.433594 1580360357.8880
MEM 1071.628906 1580360357.9902
MEM 1071.820312 1580360358.0936
MEM 1071.941406 1580360358.1978
MEM 1072.121094 1580360358.2989
MEM 1072.324219 1580360358.3999
MEM 1072.554688 1580360358.5037
MEM 1072.746094 1580360358.6082
MEM 1072.910156 1580360358.7092
MEM 1073.066406 1580360358.8142
MEM 1073.187500 1580360358.9162
MEM 1073.335938 1580360359.0211
MEM 1073.480469 1580360359.1213
MEM 1073.644531 1580360359.2250
MEM 1073.785156 1580360359.3277
MEM 1073.882812 1580360359.4284
MEM 1074.101562 1580360359.5332
MEM 1074.269531 1580360359.6337
MEM 1074.507812 1580360359.7370
MEM 1074.722656 1580360359.8379
MEM 1074.925781 1580360359.9402
MEM 1075.089844 1580360360.0436
MEM 1075.363281 1580360360.1442
MEM 1076.152344 1580360360.2452
MEM 1076.156250 1580360360.3468
MEM 1076.175781 1580360360.4471
MEM 1076.195312 1580360360.5490
MEM 1076.277344 1580360360.6541
MEM 1076.316406 1580360360.7583
MEM 1076.437500 1580360360.8635
MEM 1076.691406 1580360360.9680
MEM 1076.906250 1580360361.0712
MEM 1077.175781 1580360361.1717
MEM 1077.343750 1580360361.2768
MEM 1077.464844 1580360361.3778
MEM 1077.695312 1580360361.4807
MEM 1078.222656 1580360361.5815
MEM 1078.406250 1580360361.6858
MEM 1078.578125 1580360361.7897
MEM 1078.714844 1580360361.8947
MEM 1078.855469 1580360361.9951
MEM 1079.351562 1580360362.0956
MEM 1079.566406 1580360362.1991
MEM 1079.660156 1580360362.3041
MEM 1079.972656 1580360362.4093
MEM 1080.144531 1580360362.5094
MEM 1087.773438 1580360362.6122
MEM 1091.902344 1580360362.7167
MEM 1091.117188 1580360362.8211
MEM 1103.312500 1580360362.9233
MEM 1107.527344 1580360363.0236
MEM 1110.468750 1580360363.1238
MEM 1111.554688 1580360363.2246
MEM 1119.820312 1580360363.3249
MEM 1121.378906 1580360363.4258
MEM 1123.015625 1580360363.5297
MEM 1124.671875 1580360363.6318
MEM 1126.339844 1580360363.7359
MEM 1127.953125 1580360363.8375
MEM 1129.324219 1580360363.9407
MEM 1130.796875 1580360364.0451
MEM 1132.281250 1580360364.1462
MEM 1133.941406 1580360364.2513
MEM 1135.539062 1580360364.3557
MEM 1137.152344 1580360364.4561
MEM 1141.238281 1580360364.5570
MEM 1142.828125 1580360364.6573
MEM 1144.421875 1580360364.7610
MEM 1142.800781 1580360364.8653
MEM 1165.968750 1580360364.9700
MEM 1165.968750 1580360365.0712
MEM 1165.968750 1580360365.1731
MEM 1165.968750 1580360365.2737
MEM 1165.968750 1580360365.3766
MEM 1174.660156 1580360365.4801
MEM 1180.070312 1580360365.5808
MEM 1183.343750 1580360365.6835
MEM 1186.085938 1580360365.7871
MEM 1188.652344 1580360365.8878
MEM 1231.820312 1580360365.9896
MEM 1232.273438 1580360366.0938
MEM 1233.546875 1580360366.1950
MEM 1205.433594 1580360366.2954
MEM 1234.394531 1580360366.3983
MEM 1239.015625 1580360366.5035
MEM 1240.960938 1580360366.6045
MEM 1242.640625 1580360366.7087
MEM 1244.277344 1580360366.8090
MEM 1245.796875 1580360366.9117
MEM 1247.468750 1580360367.0120
MEM 1249.125000 1580360367.1156
MEM 1250.742188 1580360367.2158
MEM 1252.437500 1580360367.3180
MEM 1254.093750 1580360367.4226
MEM 1239.324219 1580360367.5248
MEM 1247.492188 1580360367.6251
MEM 1247.582031 1580360367.7288
MEM 1247.582031 1580360367.8330
MEM 1247.617188 1580360367.9366
MEM 1247.625000 1580360368.0377
MEM 1247.625000 1580360368.1388
MEM 1241.335938 1580360368.2437
MEM 1241.335938 1580360368.3455
MEM 1241.210938 1580360368.4478
MEM 1241.242188 1580360368.5525
MEM 1241.242188 1580360368.6536
MEM 1241.242188 1580360368.7581
MEM 1241.273438 1580360368.8603
MEM 1243.746094 1580360368.9620
MEM 1243.746094 1580360369.0657
MEM 1243.808594 1580360369.1692
MEM 1243.828125 1580360369.2706
MEM 1243.835938 1580360369.3736
MEM 1243.835938 1580360369.4760
MEM 1243.835938 1580360369.5787
MEM 1243.835938 1580360369.6838
MEM 1243.835938 1580360369.7841
MEM 1243.835938 1580360369.8877
MEM 1243.835938 1580360369.9902
MEM 1243.585938 1580360370.0937
MEM 1243.585938 1580360370.1953
MEM 1243.585938 1580360370.2985
MEM 1243.585938 1580360370.4027
MEM 1243.585938 1580360370.5067
MEM 1243.585938 1580360370.6102
MEM 1243.585938 1580360370.7135
MEM 1243.585938 1580360370.8172
MEM 1243.585938 1580360370.9210
MEM 1243.585938 1580360371.0261
MEM 1243.585938 1580360371.1287
MEM 1243.585938 1580360371.2314
MEM 1241.402344 1580360371.3361
MEM 1241.402344 1580360371.4405
MEM 1241.277344 1580360371.5449
MEM 1241.308594 1580360371.6496
MEM 1241.308594 1580360371.7537
MEM 1125.386719 1580360371.8556
MEM 1108.828125 1580360371.9560
MEM 1109.765625 1580360372.0568
MEM 1110.164062 1580360372.1597
MEM 1109.921875 1580360372.2618
MEM 1109.921875 1580360372.3661
MEM 1109.921875 1580360372.4700
MEM 1109.671875 1580360372.5709
MEM 1109.449219 1580360372.6717
MEM 1109.457031 1580360372.7768
MEM 1109.457031 1580360372.8818
MEM 1109.457031 1580360372.9851
MEM 1109.457031 1580360373.0892
MEM 1109.457031 1580360373.1937
MEM 1109.457031 1580360373.2969
MEM 1109.457031 1580360373.3996
MEM 1109.457031 1580360373.5033
MEM 1109.460938 1580360373.6042
MEM 1109.347656 1580360373.7082
MEM 1109.785156 1580360373.8111
MEM 1110.128906 1580360373.9142
MEM 1110.156250 1580360374.0162
MEM 1111.210938 1580360374.1208
MEM 1111.152344 1580360374.2222
MEM 1112.023438 1580360374.3272
MEM 1112.105469 1580360374.4285
MEM 1112.289062 1580360374.5291
MEM 1112.289062 1580360374.6318
MEM 1112.289062 1580360374.7344
MEM 1112.289062 1580360374.8385
MEM 1112.289062 1580360374.9426
MEM 1113.105469 1580360375.0477
MEM 1113.015625 1580360375.1486
MEM 1113.023438 1580360375.2517
MEM 1113.195312 1580360375.3555
MEM 1113.343750 1580360375.4566
MEM 1113.394531 1580360375.5615
MEM 1113.394531 1580360375.6618
MEM 1113.289062 1580360375.7652
MEM 1113.417969 1580360375.8665
MEM 1113.417969 1580360375.9709
MEM 1113.472656 1580360376.0761
MEM 1113.472656 1580360376.1794
MEM 1113.472656 1580360376.2798
MEM 1113.472656 1580360376.3851
MEM 1113.472656 1580360376.4892
MEM 1113.472656 1580360376.5938
MEM 1113.488281 1580360376.6947
MEM 1113.554688 1580360376.7997
MEM 1113.554688 1580360376.9042
MEM 1113.554688 1580360377.0087
MEM 1113.554688 1580360377.1118
MEM 1113.433594 1580360377.2166
MEM 1113.433594 1580360377.3204
MEM 1113.433594 1580360377.4234
MEM 1113.433594 1580360377.5273
MEM 1113.433594 1580360377.6286
MEM 1113.433594 1580360377.7298
MEM 1113.433594 1580360377.8317
MEM 1113.433594 1580360377.9363
MEM 1113.433594 1580360378.0396
MEM 1113.433594 1580360378.1445
MEM 1113.433594 1580360378.2497
MEM 1113.433594 1580360378.3541
MEM 1113.433594 1580360378.4580
MEM 1113.441406 1580360378.5586
MEM 1113.441406 1580360378.6623
MEM 1113.441406 1580360378.7631
MEM 1113.441406 1580360378.8646
MEM 1113.441406 1580360378.9664
MEM 1113.441406 1580360379.0699
MEM 1113.441406 1580360379.1706
MEM 1113.441406 1580360379.2712
MEM 1113.445312 1580360379.3715
MEM 1113.445312 1580360379.4732
MEM 1113.445312 1580360379.5773
MEM 1113.445312 1580360379.6779
MEM 1113.453125 1580360379.7783
MEM 1113.453125 1580360379.8817
MEM 1113.453125 1580360379.9866
MEM 1113.453125 1580360380.0874
MEM 1113.484375 1580360380.1890
MEM 1113.484375 1580360380.2897
MEM 1113.484375 1580360380.3938
MEM 1113.484375 1580360380.4943
MEM 1113.492188 1580360380.5948
MEM 1113.492188 1580360380.6950
MEM 1113.492188 1580360380.7952
MEM 1113.542969 1580360380.8974
MEM 1113.542969 1580360381.0001
MEM 1113.570312 1580360381.1032
MEM 1113.593750 1580360381.2040
MEM 1113.625000 1580360381.3072
MEM 1113.625000 1580360381.4098
MEM 1113.539062 1580360381.5116
MEM 1113.539062 1580360381.6154
MEM 1113.539062 1580360381.7177
MEM 1113.539062 1580360381.8228
MEM 1113.542969 1580360381.9273
MEM 1113.542969 1580360382.0279
MEM 1113.542969 1580360382.1283
MEM 1113.542969 1580360382.2299
MEM 1113.542969 1580360382.3306
MEM 1113.542969 1580360382.4336
MEM 1113.542969 1580360382.5366
MEM 1113.542969 1580360382.6398
MEM 1113.542969 1580360382.7438
MEM 1113.542969 1580360382.8487
MEM 1113.542969 1580360382.9523
MEM 1113.542969 1580360383.0567
MEM 1113.542969 1580360383.1603
MEM 1113.542969 1580360383.2612
MEM 1113.542969 1580360383.3616
MEM 1113.542969 1580360383.4637
MEM 1113.542969 1580360383.5688
MEM 1113.542969 1580360383.6722
MEM 1113.542969 1580360383.7773
MEM 1113.542969 1580360383.8801
MEM 1113.542969 1580360383.9843
MEM 1113.542969 1580360384.0888
MEM 1113.542969 1580360384.1939
MEM 1113.542969 1580360384.2945
MEM 1113.542969 1580360384.3949
MEM 1113.542969 1580360384.4981
MEM 1113.542969 1580360384.6017
MEM 1113.542969 1580360384.7035
MEM 1113.542969 1580360384.8040
MEM 1113.542969 1580360384.9044
MEM 1113.542969 1580360385.0092
MEM 1113.542969 1580360385.1109
MEM 1113.542969 1580360385.2155
MEM 1113.542969 1580360385.3205
MEM 1113.542969 1580360385.4241
MEM 1113.542969 1580360385.5272
MEM 1113.542969 1580360385.6278
MEM 1113.542969 1580360385.7289
MEM 1113.542969 1580360385.8336
MEM 1113.542969 1580360385.9354
MEM 1113.542969 1580360386.0389
MEM 1113.542969 1580360386.1438
MEM 1113.542969 1580360386.2445
MEM 1113.542969 1580360386.3452
MEM 1113.542969 1580360386.4484
MEM 1113.542969 1580360386.5495
MEM 1113.542969 1580360386.6510
MEM 1113.542969 1580360386.7560
MEM 1113.542969 1580360386.8567
MEM 1113.542969 1580360386.9592
MEM 1113.542969 1580360387.0621
MEM 1113.542969 1580360387.1651
MEM 1113.542969 1580360387.2653
MEM 1114.203125 1580360387.3705
MEM 1114.652344 1580360387.4723
MEM 1114.652344 1580360387.5745
MEM 1114.906250 1580360387.6767
MEM 1114.906250 1580360387.7779
MEM 1114.906250 1580360387.8797
MEM 1114.906250 1580360387.9850
MEM 1114.847656 1580360388.0872
MEM 1114.847656 1580360388.1887
MEM 1114.976562 1580360388.2900
MEM 1115.378906 1580360388.3902
MEM 1115.292969 1580360388.4938
MEM 1115.535156 1580360388.5942
MEM 1115.535156 1580360388.6984
MEM 1115.539062 1580360388.8035
MEM 1115.539062 1580360388.9057
MEM 1115.570312 1580360389.0060
MEM 1115.570312 1580360389.1109
MEM 1115.578125 1580360389.2116
MEM 1115.578125 1580360389.3127
MEM 1115.578125 1580360389.4169
MEM 1115.578125 1580360389.5207
MEM 1115.578125 1580360389.6230
MEM 1115.578125 1580360389.7274
MEM 1115.578125 1580360389.8308
MEM 1115.578125 1580360389.9331
MEM 1115.578125 1580360390.0361
MEM 1115.578125 1580360390.1367
MEM 1115.578125 1580360390.2388
MEM 1115.578125 1580360390.3438
MEM 1115.648438 1580360390.4465
MEM 1115.648438 1580360390.5501
MEM 1115.648438 1580360390.6535
MEM 1115.648438 1580360390.7567
MEM 1115.648438 1580360390.8585
MEM 1115.648438 1580360390.9610
MEM 1115.648438 1580360391.0644
MEM 1115.648438 1580360391.1646
MEM 1115.648438 1580360391.2686
MEM 1115.648438 1580360391.3724
MEM 1115.648438 1580360391.4773
MEM 1115.648438 1580360391.5777
MEM 1115.656250 1580360391.6781
MEM 1115.703125 1580360391.7820
MEM 1115.839844 1580360391.8865
MEM 1115.902344 1580360391.9897
MEM 1115.941406 1580360392.0939
MEM 1115.972656 1580360392.1960
MEM 1116.015625 1580360392.2968
MEM 1116.050781 1580360392.4012
MEM 1116.105469 1580360392.5031
MEM 1116.148438 1580360392.6067
MEM 1116.179688 1580360392.7097
MEM 1116.203125 1580360392.8110
MEM 1116.242188 1580360392.9156
MEM 1116.273438 1580360393.0191
MEM 1116.316406 1580360393.1194
MEM 1116.339844 1580360393.2226
MEM 1116.375000 1580360393.3233
MEM 1116.429688 1580360393.4274
MEM 1116.472656 1580360393.5303
MEM 1116.507812 1580360393.6308
MEM 1116.527344 1580360393.7336
MEM 1116.562500 1580360393.8362
MEM 1116.582031 1580360393.9371
MEM 1116.621094 1580360394.0382
MEM 1116.656250 1580360394.1415
MEM 1116.695312 1580360394.2459
MEM 1116.753906 1580360394.3510
MEM 1116.789062 1580360394.4561
MEM 1116.832031 1580360394.5566
MEM 1116.867188 1580360394.6586
MEM 1116.914062 1580360394.7626
MEM 1116.960938 1580360394.8665
MEM 1117.003906 1580360394.9706
MEM 1117.058594 1580360395.0714
MEM 1117.464844 1580360395.1716
MEM 1117.507812 1580360395.2767
MEM 1117.558594 1580360395.3774
MEM 1117.605469 1580360395.4802
MEM 1117.640625 1580360395.5844
MEM 1117.660156 1580360395.6850
MEM 1117.789062 1580360395.7895
MEM 1117.828125 1580360395.8939
MEM 1117.867188 1580360395.9984
MEM 1117.921875 1580360396.1008
MEM 1117.957031 1580360396.2031
MEM 1118.000000 1580360396.3081
MEM 1118.035156 1580360396.4093
MEM 1118.074219 1580360396.5116
MEM 1118.113281 1580360396.6144
MEM 1118.144531 1580360396.7179
MEM 1118.187500 1580360396.8193
MEM 1118.214844 1580360396.9204
MEM 1118.242188 1580360397.0238
MEM 1118.285156 1580360397.1279
MEM 1118.320312 1580360397.2300
MEM 1118.378906 1580360397.3304
MEM 1118.417969 1580360397.4316
MEM 1118.457031 1580360397.5349
MEM 1118.500000 1580360397.6400
MEM 1118.523438 1580360397.7405
MEM 1118.554688 1580360397.8408
MEM 1118.593750 1580360397.9446
MEM 1118.632812 1580360398.0453
MEM 1118.671875 1580360398.1492
MEM 1118.707031 1580360398.2498
MEM 1118.746094 1580360398.3535
MEM 1118.781250 1580360398.4538
MEM 1118.843750 1580360398.5557
MEM 1118.882812 1580360398.6559
MEM 1118.933594 1580360398.7562
MEM 1118.972656 1580360398.8565
MEM 1119.015625 1580360398.9580
MEM 1119.066406 1580360399.0584
MEM 1119.113281 1580360399.1595
MEM 1119.160156 1580360399.2599
MEM 1119.207031 1580360399.3608
MEM 1119.261719 1580360399.4621
MEM 1119.281250 1580360399.5659
MEM 1119.410156 1580360399.6682
MEM 1119.468750 1580360399.7720
MEM 1119.507812 1580360399.8772
MEM 1119.570312 1580360399.9779
MEM 1119.609375 1580360400.0826
MEM 1119.636719 1580360400.1843
MEM 1119.679688 1580360400.2849
MEM 1119.734375 1580360400.3870
MEM 1119.753906 1580360400.4885
MEM 1119.785156 1580360400.5899
MEM 1119.832031 1580360400.6904
MEM 1119.863281 1580360400.7912
MEM 1119.906250 1580360400.8927
MEM 1119.941406 1580360400.9939
MEM 1119.988281 1580360401.0941
MEM 1120.035156 1580360401.1976
MEM 1120.082031 1580360401.3003
MEM 1120.101562 1580360401.4006
MEM 1120.132812 1580360401.5026
MEM 1120.152344 1580360401.6038
MEM 1120.199219 1580360401.7073
MEM 1120.234375 1580360401.8087
MEM 1120.285156 1580360401.9108
